TypeName,Inches,ScreenResolution,Cpu,Ram,OpSys,Weight,Price_euros,TouchScreen,HDD,SSD,Flash Storage,Hybrid,SSHD,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS
Gaming,17.3,4.0,8,16,Windows 10,3.25,2199.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,4,4,Windows 10,2.6,489.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,14,8,Windows 10,1.62,869.01,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,5,4,Windows 10,1.91,488.99,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Netbook,11.6,1.0,10,4,Windows 10,1.59,553.0,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,Windows 10,1.8,309.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,10,4,Windows 10,1.5,286.0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Linux,2.4,846.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gaming,17.3,4.0,14,8,Windows 10,3.35,1191.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,No OS,1.85,403.5,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.3,1655.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.5,1099.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,16,Windows 10,1.1,1748.9,1,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,9.0,14,8,Windows 10,1.13,2282.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,12,4,Windows 10,1.5,549.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,13,8,Windows 10,2.23,1369.0,0,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,14,8,Windows 10,2.0,2135.0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,14.0,9.0,14,16,Windows 10,1.42,2509.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,8,Windows 10,3.0,1039.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,3.0,1591.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,12,Windows 10,2.2,693.99,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,8,Windows 10,2.7,1349.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Linux,2.33,778.87,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Ultrabook,15.6,4.0,5,4,Windows 10,1.91,499.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.1,1229.56,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.9,938.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,14.0,14,8,Windows 10,1.78,2712.0,1,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,9.0,14,16,Windows 10,1.13,2625.0,0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,Windows 10,2.2,306.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,2.9,1529.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.1,1144.5,0,0,0,0,0,1256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Linux,2.5,879.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,2.8,2249.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.1,1873.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,16,Windows 10,1.2,1747.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.36,1680.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.2,409.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,11.6,1.0,10,2,Windows 10,1.15,304.45,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,14,8,Windows 10,2.67,1925.0,0,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,9.0,14,8,Windows 10,1.7,1943.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.1,469.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,14,8,Windows 10,1.6,789.01,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,4.0,13,8,Windows 10,1.27,928.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,Linux,2.3,598.9,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,13.3,1.0,12,4,Windows 10,1.65,689.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.43,1500.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,8,Windows 10,2.14,539.95,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Windows 10,1.75,1215.38,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,15.6,14.0,14,16,Windows 10,2.0,1899.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,12.3,,10,6,Windows 10,1.4,449.0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.31,1427.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,8,Linux,2.3,597.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gaming,17.3,9.0,14,16,Windows 10,4.42,2799.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.62,1159.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.02,1142.4,0,0,0,0,0,2256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,4.0,14,8,Linux,1.6,1099.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Gaming,17.3,4.0,14,12,Windows 10,3.35,1999.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,11.6,4.0,10,4,Windows 10,1.16,299.0,1,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Netbook,11.6,1.0,10,4,Chrome OS,1.15,269.0,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Notebook,13.3,4.0,14,8,Windows 10,1.4,1010.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,12,4,Windows 10,1.7,599.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,14.0,14,16,Windows 10,2.3,2445.0,0,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,Windows 10,2.5,2449.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,8,8,Windows 10,3.2,1695.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,Windows 10,2.1,347.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.3,10.0,14,16,Chrome OS,1.1,2199.0,1,0,512,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Ultrabook,14.0,9.0,14,24,Windows 10,1.32,2382.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,Linux,2.0,559.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,17.3,3.0,3,8,Windows 10,2.8,519.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,2.2,749.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.5,4.0,13,8,Windows 10,1.36,1429.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,15,4,Windows 10,2.2,349.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,2.2,1099.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.64,1179.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,4,Linux,2.4,441.8,0,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Workstation,15.6,4.0,16,8,Windows 10,2.23,1993.0,0,1000,0,64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.2,1027.74,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.5,8.0,14,16,Windows 10 S,1.25,2589.0,1,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Notebook,15.6,1.0,13,8,Windows 10,1.91,589.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,14,16,Windows 10,2.17,1975.0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,14,8,Windows 10,2.31,1534.0,0,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.65,1345.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.36,979.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,11.6,1.0,15,4,Windows 10,1.47,479.0,1,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,Windows 10,4.42,2046.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.5,8.0,11,4,Windows 10 S,1.25,989.0,1,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Ultrabook,13.5,8.0,14,8,Windows 10 S,1.25,1799.0,1,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Notebook,17.3,3.0,12,8,Windows 10,2.5,639.9,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.23,544.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Netbook,11.6,1.0,10,4,Windows 10,1.4,435.0,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.37,749.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,No OS,1.5,799.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.67,2090.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,15,4,Windows 10,2.0,304.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.2,469.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.02,759.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,12,Windows 10,3.78,1699.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,14.0,9.0,14,12,Windows 10,1.4,1858.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.3,14.0,14,8,Windows 10,1.29,1999.0,1,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.9,1154.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.3,10.0,13,8,Chrome OS,1.1,1275.0,1,0,128,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Ultrabook,13.3,4.0,13,8,Windows 10,1.42,1841.85,1,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,14.0,14,12,Windows 10,2.06,1299.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,12,8,Windows 10,1.79,740.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,14,8,Windows 10,1.78,2408.0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.7,1364.0,0,0,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.2,675.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,13,8,Windows 10,1.05,1672.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.16,1262.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.18,586.6,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,13,4,Windows 10,1.49,726.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,9,4,Windows 10,1.89,248.9,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,2.3,565.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.75,1049.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Workstation,15.6,4.0,14,16,Windows 10,2.17,2338.0,0,0,512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,Windows 10,2.06,1899.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.5,4.0,14,16,Windows 10,1.36,1798.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.5,4.0,14,16,Windows 10,0.91,1950.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.3,1011.99,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,32,Windows 10,1.05,2799.0,1,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,1.99,1350.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,0,8,Windows 10,2.2,579.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,24,Windows 10,4.33,1269.0,1,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,12.5,1.0,13,8,Windows 10,1.3,1099.0,0,0,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.17,898.9,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,1.48,1749.0,0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,12,8,Windows 10,1.4,949.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.3,911.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Netbook,11.6,1.0,10,4,Windows 10 S,1.2,340.0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Notebook,15.6,1.0,13,8,Windows 10,1.91,618.99,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2 in 1 Convertible,13.9,4.0,13,8,Windows 10,1.4,1599.0,1,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,1.0,10,4,Windows 10,2.1,299.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Netbook,11.6,1.0,10,4,Chrome OS,1.25,265.0,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Notebook,13.3,4.0,13,8,Windows 10,1.44,949.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,2.0,1224.0,0,0,0,0,0,1256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,2.2,613.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.34,1323.0,0,0,512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,No OS,2.4,1149.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Ultrabook,13.3,4.0,13,8,Windows 10,1.29,899.0,1,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,4,Windows 10,2.2,639.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.18,836.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,Windows 10,2.2,1219.24,0,0,0,0,0,2256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,16,No OS,1.95,1399.95,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Netbook,11.6,1.0,10,2,Windows 10,1.1,245.0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,13,4,Windows 10,2.04,521.47,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,24,Windows 10,2.24,2968.0,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.04,889.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,3.0,1504.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,14,8,Windows 10,3.2,1399.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,4.0,14,8,Windows 10,1.32,1399.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,8,Windows 10,1.64,1279.73,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,4,Windows 10,1.63,689.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,13,8,Linux,2.8,889.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,14.0,4.0,13,8,Windows 7,2.02,1340.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Notebook,15.6,4.0,14,4,Windows 10,2.2,799.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,12,8,No OS,2.2,459.0,0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,13,4,Windows 10,2.3,585.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.9,1377.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,4.42,3012.77,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.0,860.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,14.0,14,8,Windows 10,2.0,1299.0,0,0,0,0,0,1256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,13.3,4.0,10,4,Windows 10,1.2,369.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,Windows 10,2.3,1649.0,0,0,0,0,0,1128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,1.93,1369.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,2.2,797.41,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,15,4,Windows 10,1.86,398.99,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,12,Windows 10,2.62,1799.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,14,8,Windows 10,1.87,859.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,13.0,14,8,Windows 10,1.2,1399.0,1,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,12,4,Windows 10,1.6,735.87,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Ultrabook,13.3,13.0,14,8,Windows 10,1.34,1145.0,0,0,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Gaming,15.6,4.0,13,8,Linux,2.4,798.0,0,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Notebook,15.6,1.0,6,4,Windows 10,2.0,349.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.1,705.5,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,14.0,4.0,13,4,Windows 10,1.87,785.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,4,No OS,2.15,462.35,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,1.86,397.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,14,8,Windows 10,1.99,1729.0,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,12,4,Windows 10,2.2,499.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,4.0,13,8,Windows 10,1.9,1116.99,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gaming,17.3,4.0,14,16,Windows 10,4.42,2699.0,0,0,0,0,0,1256,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,12,8,Windows 10,2.65,544.15,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,4.0,14,8,Windows 10,2.63,1280.0,0,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,15.6,1.0,10,4,Linux,2.0,224.0,0,500,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Notebook,13.3,4.0,9,4,Windows 10,1.35,255.0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Notebook,17.3,3.0,14,6,Windows 10,2.8,949.0,0,0,0,0,0,1128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
